RiskID,AccountID,MaxLeverage,MarginCallLevel,StopOutLevel,MaxDailyLoss,MaxTradeSize,RiskLevel,CreatedAt,UpdatedAt
e70cd7bc-9f1d-4f6f-8c2e-0b6cd847764b,b67348b0-6762-456e-8145-6309d7e5ed76,500,0.49,0.29,43094.65,96.76,High,2023-01-20 10:39:04,2023-09-22 03:10:09
c843e5c2-f9cc-41d2-b3b9-71d9037befd1,2adde10b-306b-446a-a1bb-8fe51ab2f9c7,50,0.73,0.46,17710.53,36.14,Medium,2022-12-06 13:53:47,2023-05-21 03:12:42
331162ce-d407-456c-b8ef-9aa277f4cdf4,9145390d-94a6-414f-876c-74f5789ad9a0,200,0.32,0.22,63936.38,78.52,High,2024-08-20 05:41:56,2024-09-16 01:19:21
3ebb7d2d-b97d-4263-988f-df0131809a35,d4820951-6c87-4f6e-882b-c45eb1647d80,200,0.3,0.39,22458.46,72.6,High,2024-06-13 15:39:46,2024-08-24 18:49:11
324582c7-04b6-468b-bd2f-61936e48907c,39e41c2b-74df-44ea-acca-db41635ef326,10,0.89,0.7,2543.07,6.18,Low,2023-02-16 19:40:12,2023-03-27 20:04:41
449b78e8-2e9b-4c47-aab7-0c9690c62b7c,6e0b8637-dedf-4f1e-8406-49152ff1909a,100,0.59,0.46,6025.29,14.01,Medium,2023-09-03 10:02:12,2024-08-26 10:51:28
45443e14-b999-4bcf-ba79-daf137a3e16b,7a9c8025-4151-43b9-806d-3216a01ba094,50,0.78,0.66,6376.15,23.7,Medium,2023-06-21 08:16:16,2023-10-02 04:27:35
68396da5-305b-46d6-b14f-c01ef7e11199,20c92c0e-1eb3-49f7-9f39-19385d6593ba,20,0.8,0.73,2521.07,9.68,Low,2023-08-15 23:51:55,2024-01-12 13:57:48
96d6bf54-d2df-4ba8-89c3-84757fda0406,0609f882-0a96-4662-be67-9dd70552cabf,50,0.79,0.69,7389.25,43.78,Medium,2023-02-27 12:13:16,2024-09-23 12:21:10
3643852c-f024-4280-8482-0f1828a6cfaf,78c96a76-f085-47e3-b447-7fb5e0bf8077,50,0.56,0.43,15388.16,27.8,Medium,2022-11-26 07:36:34,2023-11-05 21:47:40
bfe8863b-7925-44a6-a579-8a2a1847959f,340e2ac1-1c6e-4842-80ce-e706b52f8ffe,30,0.92,0.79,3668.89,2.24,Low,2024-05-18 11:54:35,2024-07-06 11:27:25
b886fafe-4e9d-49b9-91c0-ec92d7407528,1642f581-7bfe-4fa1-af96-848360255836,10,0.94,0.73,3902.33,2.26,Low,2024-04-04 03:45:41,2024-06-16 10:36:00
8622ce90-4234-4d0d-8ab5-6871807db33f,c7535c44-d097-4a81-8d04-061d6022d60a,100,0.79,0.49,9837.27,13.06,Medium,2024-07-18 05:45:33,2024-09-05 02:06:26
a0f04442-9f65-4dd6-a7a2-57d63fe698a4,24fbd47b-6b71-4569-8532-05018370c15b,50,0.52,0.64,9157.93,34.5,Medium,2024-04-28 12:20:29,2024-06-21 18:01:34
b8291f7d-b096-4a0f-938c-56f78d220e48,619ec409-d2c0-4159-b681-759adcec348d,10,0.91,0.8,4836.51,6.81,Low,2022-10-31 09:24:15,2024-05-30 02:47:02
3da135e7-b5b5-4895-a96f-c1a9637a5d4b,3a8bcb1a-32da-436b-877c-55abcd7b0f4f,10,0.82,0.79,2109.01,8.64,Low,2022-12-04 10:38:11,2023-05-28 22:35:29
a5bf3e24-bd2e-4404-837d-58be7834b3bf,d58dffd9-3e70-40c4-bfe1-8666de3eb87c,30,0.95,0.76,4662.58,2.4,Low,2022-12-31 14:36:59,2023-08-11 05:39:47
d16b5e6f-4d39-4734-8762-42f7a86ebfa6,a7624362-f7f3-45d5-b88f-959667a6a938,20,0.92,0.72,2140.93,6.46,Low,2023-01-22 12:55:34,2023-12-27 19:16:04
c5d1af02-28e0-4728-b2a9-4dc34d4e4dfd,e93367fa-8a2e-44bd-b46c-ef71a4ad64bd,20,0.96,0.77,4927.28,2.67,Low,2023-03-06 10:47:59,2023-06-26 00:04:44
678860ba-1ca5-4115-922d-08e2de1fd8ab,a7c468d3-4eeb-4192-bf78-b5c44a44bca3,100,0.52,0.63,5705.69,49.28,Medium,2022-10-20 09:11:14,2023-06-07 13:55:33
fdb057d4-67bc-4f2f-9b95-a6622a7c46ec,3793c942-836f-4ea0-842b-b2ba2d757663,100,0.76,0.69,19355.84,30.91,Medium,2023-06-15 23:09:17,2024-06-24 08:13:47
85d6dce4-59c9-4906-9bfa-6b20b0e9d199,2498c359-8138-4df9-92ba-b9db7a764257,10,0.81,0.72,4449.97,8.29,Low,2022-12-15 23:05:58,2024-09-19 13:41:15
34b05883-22b8-4ba0-8072-48bd91cce435,3e6784f5-1ef8-4c4c-93c5-5ca491d2d11f,10,0.96,0.79,2195.98,8.09,Low,2023-03-19 01:33:24,2024-07-17 04:06:19
1cf32194-6e49-41e1-8906-1112505e6731,c54bcfec-c7da-4b65-b8dc-947fca77d72d,20,0.95,0.79,3495.53,5.98,Low,2024-09-07 09:56:17,2024-09-09 23:15:52
7dc4a6a6-1822-463e-8551-27f4f9058a22,94d246a7-5f25-4296-bfb4-ab347524d9d3,30,0.97,0.79,1248.46,4.6,Low,2024-02-07 16:26:03,2024-03-14 23:54:02
700a84ea-c74b-4016-af11-572b52504b3e,3bd86e80-7973-4366-8f5a-f407832742a5,20,0.98,0.75,2942.59,7.87,Low,2024-08-20 06:36:47,2024-09-28 21:29:53
7f49060c-c36a-4553-a9df-a3c4ce053b85,01cc1b2a-5272-422a-8c70-8377eebb7337,100,0.52,0.55,14247.07,17.31,Medium,2024-03-02 22:04:23,2024-07-16 16:26:51
815ceaa3-ea64-470e-9d9c-a3c7b6ebdb96,3fbfe5a5-1b6a-4391-9e2b-15afc4d73db3,300,0.47,0.22,53201.39,55.39,High,2023-01-19 18:35:04,2023-08-07 23:09:17
80d6d98a-acbf-471a-8ace-e4d4af44f1a5,5ce66762-dfd8-4635-bd11-b6ae9266694d,500,0.37,0.24,84715.4,59.58,High,2022-11-06 15:52:41,2024-07-17 02:40:06
9fe641fd-728a-44e7-986b-6dd49da82217,390af808-fce8-4894-82d2-7caa72cd7576,50,0.56,0.46,16823.4,42.13,Medium,2024-02-08 17:06:57,2024-08-03 15:46:28
f6798f51-bd2d-4117-b334-7653c9325a0f,5d538007-4231-4cdb-9e9d-68fa2f8224f4,20,0.83,0.73,3921.96,7.54,Low,2023-05-05 13:06:51,2023-09-12 01:50:16
be97ca2e-7039-424b-be8d-c0fc135a9950,a7d201c5-3e23-4ad0-9721-b776e0420ec2,300,0.38,0.25,66569.12,96.72,High,2024-04-12 08:04:18,2024-09-07 11:54:39
05a28239-0d3b-429a-8fc7-3a9a318b6aa8,feec2bc5-f901-4b7f-ac37-702076439449,300,0.42,0.37,58985.32,71.84,High,2023-10-15 03:54:20,2024-05-25 02:30:17
78b308e8-c3f7-4971-ab6f-50fc9b634107,766abb88-6528-45f9-acf3-39e9e09a5f2f,300,0.48,0.36,32112.32,73.53,High,2023-12-25 00:22:05,2024-08-29 06:52:05
3eb1e172-7b32-42cc-a176-c96a01e1d5d5,c2ed5788-3de5-4083-aa2b-8fd53330523d,10,0.96,0.71,3685.26,5.23,Low,2022-12-02 15:36:40,2023-05-13 22:15:43
aff0d297-bc97-4342-a62f-1e913e227385,623bef98-d37a-4682-92b0-ad41a6356272,300,0.43,0.36,57905.12,92.49,High,2022-12-04 08:22:21,2023-01-08 11:48:24
6f930bfa-6983-4826-827f-76fc7c6b2a76,20557050-d0d0-4e35-b573-5abcbb248a99,10,0.85,0.74,1611.8,7.47,Low,2024-06-23 23:17:39,2024-08-24 04:29:59
88ed0604-b4cf-4058-a1fb-3b30caf868ca,9659ea7e-0427-4bc4-9935-25551abff5e5,100,0.55,0.66,19902.72,36.2,Medium,2023-12-20 12:58:42,2024-06-08 11:32:10
57fa9317-a3e7-4f92-805f-a036728f06fe,e51da0f5-bd2c-4c22-95f6-560c182530e4,50,0.76,0.7,13685.02,44.36,Medium,2024-07-07 13:46:56,2024-09-12 03:27:56
220f9e92-d3f2-4d02-a7be-8675a2afe7a3,613ef1d7-f40e-4b33-b498-c0fecd191f47,10,0.98,0.8,2383.88,3.95,Low,2023-06-05 12:13:40,2024-06-19 13:34:41
ec5d74f1-ede0-4e87-9b0e-0b118b21e561,3c914cfd-6852-4902-82ef-236418652b14,50,0.75,0.51,8113.77,28.37,Medium,2023-07-19 11:55:38,2024-08-05 16:10:16
7b471092-2124-48b3-9b51-54e552f926ff,d1f5885c-826d-4ac3-8f84-2c8ec00ececa,300,0.38,0.21,91480.71,75.05,High,2023-04-16 04:17:07,2024-04-17 08:17:10
d30f4cfd-d133-4606-9f7f-5c017ec66a95,fec3bf6b-1287-4bae-b022-4771df271a4b,300,0.36,0.4,52270.72,97.48,High,2022-10-21 17:20:33,2024-07-14 12:52:42
d9636334-88b0-434a-82f6-4752328d7b21,3752e5e3-0269-4e9f-a001-898a16ffcfb7,10,0.88,0.75,4363.64,7.21,Low,2024-08-06 23:14:57,2024-09-04 01:27:09
e2f83fdd-045f-4a6e-b208-8e9a0a32f3bf,26538910-06e3-4d13-b455-5b818a6033b8,30,0.91,0.72,2342.27,1.48,Low,2023-02-21 21:39:15,2024-02-05 14:44:55
60ce5a29-c860-4d63-8624-f9431a44f9a5,2d190617-b7ae-428a-9e5a-9176e75c55d9,10,0.82,0.8,4498.75,7.84,Low,2024-08-06 20:20:50,2024-09-01 16:20:38
7cc5db15-1c83-4073-8d45-00b0c651ac54,44640528-5377-40e7-9b6a-a90fa4df65ba,200,0.46,0.25,99499.63,94.03,High,2024-06-16 07:42:06,2024-08-21 20:51:58
e00039c2-1d9e-4794-87a6-ac6c078c9981,98f869bd-609a-4e7d-9892-8531adb796a8,100,0.65,0.57,9288.94,35.57,Medium,2023-02-03 06:36:17,2023-05-23 06:44:41
7c061d20-ef57-4a74-9736-feb4251c6392,e40b0ef8-0b41-4dd7-8937-f7cb6153a494,100,0.75,0.63,13584.96,43.62,Medium,2023-01-04 23:18:49,2023-06-14 11:47:43
b63134f8-42a0-4a23-a6c0-548f975a86a2,2d460366-2b99-4d81-8f38-dd53998410f9,50,0.59,0.41,13234.52,18.98,Medium,2022-11-14 00:30:53,2023-08-18 15:41:28
2b0902a1-4333-4d41-85bc-809e5e6b3c5c,92547f23-51b5-4b2f-bcba-930587b08c4f,10,0.9,0.71,2629.43,9.09,Low,2023-02-19 11:30:42,2023-02-22 13:14:26
e5ac1964-6f2f-4794-b1d3-38c283f3403c,62f1b472-d121-44f2-8d75-2c28d5709650,200,0.34,0.33,93581.03,86.73,High,2024-06-28 19:45:15,2024-08-31 10:30:11
a6aa868c-16bd-4e85-9a6a-0c61c4b33299,b45c0ed0-9de1-4b65-9f7e-387a735fcefb,50,0.72,0.6,11724.52,44.63,Medium,2022-10-04 10:35:17,2023-07-03 00:50:46
b658e9b6-873e-402f-a7a9-f16d7ee21d8f,2e6fa489-279c-4962-b8e5-2d92d738f042,200,0.35,0.31,78830.98,80.9,High,2024-07-19 12:22:42,2024-09-25 17:14:01
f39c7b71-bbd4-4180-877e-09b6423fbaed,da8d6691-2b01-406f-9b56-4dd6329af136,50,0.59,0.66,14436.65,38.0,Medium,2022-10-31 21:03:01,2024-02-11 09:18:10
79368d88-5d51-4698-95df-31dbf3e74d2e,daaa0ced-9181-44b5-98c0-f1d34e333696,500,0.4,0.28,98889.89,82.32,High,2022-12-24 06:59:42,2023-02-24 07:21:02
b43ee10a-46a5-446b-83ca-eb36b4a18fd1,6702ce82-e3d4-4190-abc7-b6ad7fa58f77,50,0.73,0.5,8203.03,24.36,Medium,2023-03-27 03:24:41,2023-12-29 11:36:44
55d85d64-253e-4c49-ad26-33a629a48fba,4eda3999-8574-46ca-9d4d-19eb0155cc01,30,0.87,0.7,2421.38,5.2,Low,2023-09-29 22:04:56,2024-08-26 16:37:42
8f221b65-5f07-42c3-9bf2-de46620bad4d,d1203838-2405-4474-ac82-9e3566a2f60b,30,0.85,0.74,3992.95,8.15,Low,2022-11-07 15:22:21,2023-02-24 03:19:38
99610ffc-b92f-4b03-8500-d86c27e9f7fa,962f08d6-e49a-45ad-ba88-ea84f017c647,100,0.51,0.45,12155.65,21.62,Medium,2023-04-28 11:05:15,2024-07-08 19:03:51
d310d570-5ac7-487b-943c-077990d942d7,b644071c-13de-40ae-a853-fa9d0494bb41,20,0.88,0.73,4441.41,5.3,Low,2022-10-20 04:15:53,2024-08-02 21:38:29
4a098a8b-6d94-45d4-98d9-5df0bd7a827b,d7474d71-245d-42e0-bdc2-03a1bfff40f6,30,0.8,0.75,3434.6,1.53,Low,2024-06-22 12:30:25,2024-07-08 11:17:41
89db11db-74cc-4940-b65d-2dbb7e5f991e,a8fabd2c-3101-4df6-84f9-f35045e17011,50,0.74,0.58,9441.66,40.87,Medium,2024-04-20 00:46:09,2024-06-28 10:01:10
2089167d-c6d9-4369-a59c-a9947d4c74ce,1fb91a4a-8a8b-4274-b43f-ac8982f064b2,50,0.58,0.43,9827.43,46.75,Medium,2023-12-26 11:32:13,2024-06-24 02:54:58
bd9fa843-ed46-4750-b0a5-dfaed4dffa36,5676a3f5-fea5-4306-a977-010d6eb20345,50,0.66,0.5,5969.29,25.54,Medium,2022-10-11 21:46:56,2024-07-03 10:27:37
a9aa6445-af3e-4fbe-b676-d03047d61f22,1174d115-05b5-451f-8248-00abc92afd0d,30,0.9,0.75,3091.63,6.11,Low,2023-07-18 17:24:13,2023-11-24 02:47:02
15f7e81e-2f87-43ff-8463-0eb980f92410,5f5a589c-bdb7-4697-b8ea-ca566ea2444c,100,0.76,0.55,11673.71,46.94,Medium,2023-11-16 16:55:43,2024-03-18 14:19:29
5e07eb86-c6c2-48f8-8553-124d43e8f754,bb6a563c-48cd-454e-baee-db9d15b69895,100,0.73,0.63,19669.44,21.16,Medium,2023-05-14 05:04:11,2023-06-03 05:22:36
3df80d37-7bac-478a-bdda-7057220e1e4f,119c0862-8079-4426-8643-e109b109cefd,300,0.32,0.28,65197.66,95.58,High,2023-03-15 11:27:21,2024-08-01 01:26:32
3b5df78b-c77b-4fbc-ab27-59bef1aa1240,3e13f383-b691-479f-ad2f-92ac34026412,10,0.96,0.71,1928.08,2.92,Low,2023-08-12 12:54:52,2024-05-28 11:45:10
0b0d503a-9482-43bb-baaa-ea378111992c,fddb5b4f-437c-4fab-8f54-72dd62293508,10,0.93,0.71,1089.23,8.7,Low,2024-09-29 06:12:06,2024-09-29 09:35:08
24d0f47c-84db-414c-b2cf-d0229fd15365,e1727f11-06a6-4e43-af40-7401f1e0f42f,50,0.53,0.56,11824.16,25.85,Medium,2024-05-26 12:11:53,2024-08-20 04:48:24
1f910af2-a291-4ed9-85aa-66daf4f44c14,01e2f108-87b0-4384-be33-57dc52d73a63,10,0.83,0.76,4739.61,6.43,Low,2024-05-05 08:44:12,2024-05-19 17:02:28
8ebac21d-bffe-44ac-b1a9-72911b013de5,ac70d518-54bc-4354-ab05-8b7830bbbfd3,100,0.53,0.47,17159.44,47.9,Medium,2023-03-18 00:15:43,2023-04-09 21:03:12
745334f4-3b7c-4331-9654-3309b8313567,d43cac2d-8a92-4a0a-aa9e-17c5da581885,50,0.57,0.62,17276.07,45.14,Medium,2024-03-15 11:56:42,2024-03-15 22:34:20
a8749c12-d762-463a-9a2c-191096db77d9,0abd52d6-416f-4bb1-a4a9-61fd6439ec95,30,0.96,0.79,3256.65,2.42,Low,2024-06-03 22:39:49,2024-07-02 14:49:04
646140ae-9fd4-4962-b293-bd8451427c64,0d557d28-4fc1-4ac6-b9c6-5946327b938f,20,0.85,0.77,4136.53,3.28,Low,2024-02-17 23:33:25,2024-03-23 08:31:07
f7c0f224-118b-42ba-b864-eaf896e90aeb,78c71c75-ae37-4c65-af4a-1fb7a8bb7912,20,0.91,0.74,2454.59,6.18,Low,2023-04-17 09:25:49,2023-12-26 23:21:36
a7ce44dc-7f41-41c8-a7d4-cbcb1cd0a7e5,704e75dc-b0da-4c12-943a-ad323be73c8f,20,0.99,0.77,3008.13,5.59,Low,2023-01-18 10:37:13,2024-07-05 12:35:47
e5ecc033-a10c-4779-bb6f-ece1f4c6d972,ffcad3be-6dd3-41bf-ab8f-02b67a9cc306,100,0.51,0.47,17552.16,44.12,Medium,2024-02-26 06:22:33,2024-04-18 20:03:14
1da64842-dbc5-42bc-98ae-eacd739eadff,4470c2c2-1bd7-4587-a560-c28822b5c497,20,0.99,0.73,3589.67,3.78,Low,2023-05-06 23:14:01,2024-04-27 09:10:15
4644c675-4977-4c49-8adb-61d719afb18e,a95dd365-f7a4-48ce-9f57-4a7686abfd0b,200,0.44,0.31,94593.12,70.88,High,2023-01-10 11:47:18,2023-10-08 02:57:31
0647ab10-b270-4a51-be40-2087c90edc7c,cd5f4265-9b62-4b74-a4d4-a6e20da76af2,20,0.95,0.75,2260.88,3.2,Low,2024-04-23 14:07:05,2024-06-21 23:11:03
50bc9859-1567-455c-a31e-3c078aa37588,1254b1a3-9694-40f5-b587-67308c861df0,30,0.86,0.76,2084.23,6.43,Low,2023-12-27 20:25:05,2024-06-03 03:56:36
6907afa4-c08f-4c15-bc1b-dca89a163099,dd255007-3927-4024-87db-32004f6c8559,100,0.74,0.64,9252.62,42.94,Medium,2024-09-23 18:21:25,2024-09-26 00:07:56
e56e2b64-c804-48b1-8b98-1b5461f1b91c,7d8927a9-5209-492f-8932-23c18dcdd2cc,20,0.99,0.78,3922.97,1.92,Low,2023-10-12 01:23:36,2024-01-26 13:13:33
a75d0aac-234b-444a-a8b3-be8aede6c8ad,6d6d5157-1923-4156-9e27-5e90a046c5ba,50,0.51,0.52,12752.63,13.13,Medium,2022-12-22 20:27:07,2024-01-27 00:47:50
ed293b64-2d91-48c3-8334-a690de23a909,db863b89-4f1c-445c-8839-cec9384084b0,500,0.35,0.39,48046.02,91.63,High,2023-07-29 05:33:43,2024-07-28 21:44:39
a4f866c4-1eba-42aa-aa7d-84b2a9502354,64b03c79-497d-4fe5-aa03-a3477b5caed8,100,0.57,0.45,8790.78,16.59,Medium,2023-09-28 16:32:36,2024-08-07 21:34:54
2c956986-ba4a-4105-a2ae-b42393c53d1c,bd619197-702a-413c-b273-d2e99b7e0df8,100,0.7,0.63,15468.9,11.83,Medium,2023-10-10 07:53:02,2024-09-09 12:41:13
98b9b2da-b520-4f5f-9f0b-fc108af8e165,1d5f50e9-08a9-4c79-b919-988d7b77b631,50,0.72,0.47,11965.43,46.34,Medium,2024-03-10 09:27:30,2024-09-18 09:06:54
935afa53-fd6f-4f6e-8ed2-cf49d129a770,2cef36e8-c1e0-4a1b-88b2-e87e2e51a1ed,20,0.88,0.79,4838.2,7.59,Low,2022-11-25 03:14:26,2023-07-24 11:51:36
4c668c09-d866-4189-8d68-ec49943d54db,8e3a0376-1c72-4f12-a060-bacc73e4f400,200,0.37,0.32,21827.57,89.51,High,2023-09-29 22:13:10,2024-01-29 12:47:51
694e2b45-d2fc-4933-91fc-4d4f415cddd3,f7f71bee-e22c-44e7-97c2-e127ca80b91f,10,0.93,0.76,1256.22,5.34,Low,2022-11-23 01:01:29,2024-08-07 05:02:58
ecd91db6-eb19-4828-b71a-304e635418c7,b9b88d25-1f7f-4234-a2ce-f123abd4f041,10,0.83,0.74,1384.61,1.61,Low,2023-06-19 14:29:27,2024-08-19 23:08:33
f6832d4e-41d7-4416-a8f2-6a43ae74553a,8b0b9d07-068c-46f0-b9d5-99ad1af196a6,100,0.51,0.45,8395.56,26.32,Medium,2023-06-19 05:34:49,2023-07-11 15:09:57
ae171690-3799-4db1-a0ca-4b0b86789e27,e3a2817b-16db-4877-9cd6-795feff6d5ff,30,0.85,0.79,2068.98,9.96,Low,2023-12-31 07:58:22,2024-01-12 10:32:25
2b6b3863-355f-4eca-8f56-fb5ebea28f13,27e173b9-b9fa-44b1-9603-3679590e71c1,50,0.77,0.54,18961.97,43.32,Medium,2023-04-19 17:02:58,2023-09-20 09:37:20
9c50cef4-95d8-4f71-b9be-1a016ac1d2f8,c870258a-ae0c-45ac-83a9-7480c097ac2d,10,0.99,0.72,1825.52,9.22,Low,2023-07-23 20:03:26,2023-12-28 18:58:18
6d94f31c-c37c-47ff-a78f-2d311b535eb1,8b036988-d937-4ce1-9488-b46bf36b4366,20,0.94,0.75,4355.19,2.9,Low,2023-12-15 07:48:01,2024-04-22 23:01:15
a611b336-9178-4695-bd7a-a741c29865fa,e1dd19b5-5265-4973-b7e4-edcb840684a0,200,0.47,0.38,32620.06,93.2,High,2024-05-13 11:05:15,2024-07-26 07:11:36
58d2d60f-0aca-412b-bfd0-0bcf653d4b38,703bf715-7a9a-45fb-b277-c18e7c614199,10,0.93,0.8,3944.14,5.31,Low,2023-06-08 19:15:29,2024-04-17 00:31:44
3a91a190-c689-4c90-abbe-7eaad21cb332,5e4d703d-7b69-4a09-aa6c-06e14a4ac396,30,0.87,0.73,1705.79,7.41,Low,2024-03-25 12:12:21,2024-05-15 15:05:37
46ae05d8-452d-49f0-9456-a35ef601f71a,94afb440-efdd-4603-82f2-c349c5194418,50,0.64,0.5,7344.05,30.2,Medium,2024-08-07 19:55:48,2024-09-13 21:55:18
23e5d3db-2555-4501-a63f-eb52feb89d19,d8f8c918-8b64-4a47-82fc-21bad16b5cb5,10,0.81,0.76,3608.85,3.24,Low,2023-11-01 19:36:43,2024-03-24 10:12:27
7fccd747-cbd6-4a0f-9c60-2954eb1926f3,d41c1b7c-7a7a-4920-b22e-bd941b06a011,100,0.53,0.68,12227.35,10.06,Medium,2024-05-03 09:10:59,2024-06-14 12:04:52
b0186dfb-ee49-4c7b-b4e0-b45bf7932833,11f94e48-5dde-445b-9f79-322c3e801f66,300,0.33,0.28,94386.87,61.3,High,2023-11-10 03:34:09,2024-09-10 11:42:17
a911f93c-8e4c-4613-b794-de8050d31913,c4d9b674-758e-4cab-a118-674f8ed611a3,20,1.0,0.79,3230.89,8.23,Low,2023-03-03 22:10:11,2023-12-03 23:05:34
3f1c1835-b8ca-4cfb-a126-ebd07405e4e3,80ff7849-8478-48a8-b771-665d71a30a47,100,0.67,0.51,7332.57,35.44,Medium,2023-10-06 18:31:10,2023-12-06 23:22:28
49b79cdc-126f-4641-a9bb-2b92b8fe675c,0502a8e6-d613-40ed-87b7-4b30ed8762b6,10,0.97,0.76,2119.73,1.79,Low,2024-09-25 11:03:39,2024-09-26 18:43:09
4fe3a8b6-37e0-4be1-af63-021735008cd1,abe6a8fd-90b0-43a1-86fa-5f95b02a35af,20,0.84,0.75,1974.75,5.54,Low,2022-11-13 16:14:10,2024-03-25 02:02:56
8fdaf82f-2e5a-4c1b-ab5f-349f627f55a5,0aa40182-44f9-49cf-8a97-1c2eece9f477,200,0.3,0.28,73485.12,58.22,High,2024-02-02 18:18:53,2024-06-13 22:44:40
a6fe2261-4321-40eb-86fc-d3e362e50948,1f4a0633-cdb3-4cdf-8020-83792b1a0cb0,10,0.81,0.75,1922.53,7.58,Low,2024-06-18 19:56:18,2024-07-03 21:41:51
e2da6760-062d-4e35-81e4-3dd2c0b6630f,202a6ffa-2f2f-42f3-aff1-45588f0b9c78,20,0.85,0.8,4273.0,3.63,Low,2023-09-09 21:41:31,2023-10-30 11:43:29
5430a340-f176-4967-af30-572bfe17d584,bb2d8675-5236-42af-b907-9d360eae9570,100,0.63,0.54,14766.76,13.9,Medium,2024-02-04 14:53:11,2024-09-23 12:28:47
cee6d9d6-3868-43fa-925d-afa015a16c09,eea6383d-4a5b-45b8-9c78-4aa3a2c3aad9,200,0.43,0.21,81734.12,95.58,High,2023-10-31 18:05:06,2024-01-11 08:19:04
45ed1704-5a73-402f-a6de-dbac38a09be5,cef9121a-f433-4f8a-bd3f-09229e735f37,50,0.61,0.56,10009.86,36.2,Medium,2024-06-29 04:35:58,2024-08-13 16:05:12
c97e1ea6-59ff-4071-a92f-d2e84043f5d5,6b38a163-ac68-4059-afbd-354ccd227cf2,20,0.94,0.72,3822.96,9.87,Low,2024-05-31 16:35:14,2024-06-17 19:12:40
5d683291-a0c8-4470-b2c9-2691205bd728,8c591aa8-61b5-4816-9a22-ac855072d5f2,100,0.76,0.46,13191.82,20.43,Medium,2024-09-03 23:15:34,2024-09-16 12:37:59
58bfca0d-757c-4c04-9096-de38476c255a,5cb6b1f3-ba2c-425b-8972-c1d2806b6fc6,10,0.9,0.71,3501.9,6.76,Low,2023-07-26 06:50:31,2023-12-24 04:18:21
6b995981-c44e-47d0-aecf-794725ed02ff,3ad857ec-3697-433f-ab51-02ae45be31f1,100,0.53,0.4,10687.49,11.25,Medium,2023-09-20 14:52:48,2024-03-29 05:14:13
2cc9b300-fb53-4adb-82af-89125593294d,dcbde1d2-e2f8-4198-b845-f21d1335916e,20,0.96,0.7,4691.64,7.57,Low,2024-04-16 03:53:22,2024-07-16 05:51:26
eb1e0930-35e8-414e-bd14-55864039e471,1de78092-49e4-4ecb-a5b9-58762e4ba2cc,30,0.98,0.79,2025.77,4.09,Low,2023-02-12 09:07:48,2024-06-14 11:20:07
ee998bf3-4b0f-452f-be47-4ce886408b1f,0eb30c23-eb6a-4e10-96ac-d0458f9b0808,50,0.6,0.42,16635.25,35.47,Medium,2024-05-08 13:33:32,2024-05-29 16:31:13
dd43d670-cade-48d7-bb2e-4f50a330838f,f712c33d-10f6-41c7-9e7e-87dfe2e1cffe,100,0.62,0.57,8128.81,49.39,Medium,2024-06-27 04:41:05,2024-09-05 19:58:29
2c9a24ff-6ea3-4169-ad9f-38e37b919b54,17f8ab83-f038-4e45-add3-ae1773a99ae5,20,0.96,0.72,1448.52,5.25,Low,2023-10-06 04:23:03,2024-04-23 09:06:05
a4a964bf-b551-4dd9-a11d-619a94ff644a,8ac96e6e-2e17-4fcf-ad2e-7964092241ea,50,0.63,0.62,16485.41,30.86,Medium,2022-11-07 07:05:23,2022-11-17 06:35:22
ebc9887b-019c-4dd6-b113-5059b2099634,c139393e-4356-4cdb-940e-a1bad9eb76f5,10,0.91,0.78,3120.75,8.53,Low,2023-03-12 11:47:29,2023-12-12 15:36:53
af5902bc-52a8-4683-8d52-28d3df2d90a4,ee13cda2-9c26-401a-869d-4be4f640e585,100,0.52,0.6,9637.69,23.96,Medium,2024-09-28 13:40:49,2024-09-29 15:53:28
348b3006-ae14-481c-a08b-2c72e151d19d,55442fae-c6e3-4322-8ac0-7d079ee2e520,200,0.41,0.28,71993.79,71.51,High,2023-01-03 20:30:29,2023-12-28 16:19:37
02584992-d894-4ebb-8d3d-9589779055e2,d5a3d3a6-0386-46d9-9608-ddef3550275c,300,0.33,0.28,22855.27,85.43,High,2024-09-12 20:13:11,2024-09-29 21:09:41
fc147caa-a178-4ddc-bab5-31a0f7f01355,408e1d99-2bf4-45ca-b3e2-7e07084c9491,500,0.43,0.31,28012.51,85.13,High,2023-07-24 07:28:59,2024-03-30 06:25:08
d98235d7-4ebe-4708-bdf4-9d8f5430d94d,022cc08e-3f18-4b0a-b1b5-999078b5e2d1,20,0.84,0.7,2985.67,8.49,Low,2024-05-24 04:22:35,2024-09-19 15:20:36
d8b3f170-b87b-4d08-b389-7bdb1fa1644e,f26f1c32-7865-456c-99cc-2c8df44838ef,50,0.53,0.63,18798.2,18.5,Medium,2022-11-15 14:02:16,2022-12-24 23:44:04
17db40e8-8121-41c0-b59c-87a3b853fe44,90c4faa2-6ef1-4578-83dc-dc9f06c4358c,300,0.33,0.31,34520.34,54.64,High,2023-06-26 20:03:53,2023-08-02 12:01:52
e4364267-e0a2-4cb4-b03e-72b5df5abebe,1b79255a-39ce-4be1-908d-c64080dccb9f,100,0.59,0.57,13539.75,16.61,Medium,2023-12-08 23:50:28,2024-04-11 05:48:04
