AccountID,ClientID,AccountType,Currency,Balance,Equity,Leverage
307bfb2c-f966-4ad9-a82d-c6fe8325430e,8069ea86-42ad-4b06-9615-309ad9a14bbd,Real,USD,7724.11,8253.17,25
d99fc459-c2d2-40f8-992a-db60c4cf6b7b,8069ea86-42ad-4b06-9615-309ad9a14bbd,Real,AUD,4575.03,5157.2,50
b516f6d2-86f4-42aa-8e21-c20d5cc1668d,5682ece7-efdc-48f8-b336-d1b0b99bec1a,Demo,USD,1557.44,1607.62,1
dfd7c185-e16b-4d36-9e12-31101fa44009,5682ece7-efdc-48f8-b336-d1b0b99bec1a,Real,USD,35381.66,41327.88,100
1699a374-bbfa-46b0-912e-0ff10b39ebc3,5682ece7-efdc-48f8-b336-d1b0b99bec1a,Demo,EUR,11798.33,12788.28,1
16fac14c-3553-4ae6-84a7-81d4c9d8978b,9702762f-ca6b-4fca-9848-36bf8686f54e,Real,EUR,1938.9,1782.72,200
8ebd4899-e727-4c89-94aa-53815f130e16,9702762f-ca6b-4fca-9848-36bf8686f54e,Real,AUD,7046.42,6861.15,25
2998c719-499d-47a9-9b5c-b4f4c753c364,9702762f-ca6b-4fca-9848-36bf8686f54e,Real,USD,8165.72,7366.13,50
319b5e04-bad5-4013-81a3-9aaf5402950f,3bb537e2-a48f-462d-9201-1a745fa4943e,Demo,USD,5190.03,5080.1,25
e2d24dac-1be1-4e26-aff0-a5b4740c2dfd,459d228e-6a73-4116-aa49-5ec1aa10643d,Real,USD,3213.47,3622.62,25
619a7369-6f74-4778-b661-442c05568867,c1404a79-4607-4cb2-a793-e27632f7e7ea,Real,USD,4922.26,5514.19,1
6688a579-3edc-4eda-a261-1411d1f059f7,c1404a79-4607-4cb2-a793-e27632f7e7ea,Real,GBP,7786.24,7600.42,100
e0b28a2a-e600-47c0-811e-5f06b931e165,c1404a79-4607-4cb2-a793-e27632f7e7ea,Real,GBP,79966.73,83455.95,25
b5b6fb95-6e9b-46ad-87fa-ea03b7864240,8644020c-9a83-45ae-ae8b-06a43ec93299,Real,USD,1402.22,1364.94,100
354ece86-9f49-42fd-9e2c-abf44c6e0328,8644020c-9a83-45ae-ae8b-06a43ec93299,Real,AUD,4442.13,4031.75,10
7381944b-5924-4f7d-b6fc-a1d51feaf54b,cc178725-9d26-46f6-a6d3-61a7b7e72fdd,Real,USD,11610.23,9312.43,50
c2627c7b-6e03-40a5-99e0-a239d666a4af,cc178725-9d26-46f6-a6d3-61a7b7e72fdd,Demo,USD,40005.34,46353.5,1
02fea612-fbb4-4fe1-a875-d378c98879ed,cc178725-9d26-46f6-a6d3-61a7b7e72fdd,Real,JPY,9197.44,8321.62,25
26dddb62-7d96-412f-96d3-3aa32adf8fcc,a5209306-095f-424a-9db6-e0f3ce5afee0,Real,GBP,9972.64,8500.91,100
b9796d07-0770-4fc9-928a-ad3de1f235d3,a5209306-095f-424a-9db6-e0f3ce5afee0,Real,USD,90054.81,74864.8,200
b283300f-b854-4f13-92f1-f11833b58221,038eea90-87f9-4c03-b171-9efd01c1664b,Demo,USD,5437.32,4979.46,200
2819c99b-690a-45a7-96b6-a94cbb9b630d,038eea90-87f9-4c03-b171-9efd01c1664b,Real,JPY,8154.0,8365.68,200
3bbeb8db-681f-47d0-9e75-f7fbb5a09d4e,fc670f99-5942-4b72-84d9-79beea5fde08,Real,JPY,3091.7,3559.03,100
0e526cea-c7f4-435f-8339-dad4450985bd,fc670f99-5942-4b72-84d9-79beea5fde08,Real,USD,8853.5,7715.32,25
6ea6a65e-93d7-4ea5-9c62-0f6b4e67bffb,c24afb38-0498-4013-b6d0-4b3701140778,Demo,EUR,9522.54,8550.66,100
7d5611f0-b0e1-41f9-8af4-5529751cead1,c24afb38-0498-4013-b6d0-4b3701140778,Real,USD,9895.72,9332.81,50
74ae1a2a-0a70-4cc7-83df-e2a15108ebd0,d4647565-e9ca-4ae7-8657-ed2f94cacd88,Real,EUR,31945.11,31289.42,25
bf99da1d-5906-4a96-b589-5241ecaf4504,d4647565-e9ca-4ae7-8657-ed2f94cacd88,Real,USD,26466.73,26314.4,50
b1e2da13-3f78-490b-b4e0-660022e5db17,d4647565-e9ca-4ae7-8657-ed2f94cacd88,Real,AUD,31601.5,32393.43,25
07324695-6f98-4d37-a708-aa1cde276bf3,a8af809b-6336-42b6-a982-bfd64771fa76,Real,USD,86756.73,81055.63,50
7fe2e83e-5c09-44fa-9ac2-6c8386920e73,a8af809b-6336-42b6-a982-bfd64771fa76,Real,EUR,1546.9,1390.4,25
cd10707b-4ee1-45f3-8b71-cb590bd1c17c,a8af809b-6336-42b6-a982-bfd64771fa76,Real,EUR,1836.24,1673.52,200
82d6025e-4ac0-44a4-87e5-6b131d01c9ba,dba67c83-4b50-481d-baae-832f3196055e,Demo,AUD,8009.7,8634.22,100
6015b807-56ff-4140-8ed7-3576506f0a44,c718d1f7-4045-4a43-92c7-8a19c8cef7a0,Real,USD,2747.09,2281.46,10
1a71785b-7390-4819-a8cb-966ee0c8edd5,c718d1f7-4045-4a43-92c7-8a19c8cef7a0,Real,USD,3628.34,3177.66,100
059f6adb-9a40-41df-bc96-f9bbe1777b28,a609763d-75a7-4c89-8d29-ad4bf0350a14,Real,JPY,78209.81,81181.16,100
cf147535-51a6-4c4f-b5e0-9ba9c6e0df94,bc589d6f-25cf-42f8-be0a-e6528bf97a8e,Real,EUR,49397.85,40976.27,50
b440b48c-81b6-4515-ac63-544d8e4e5d4e,39374754-76c4-4d89-bef3-f68aff948ae9,Real,USD,9165.17,10410.29,10
14dfe4d0-e8fc-4726-b3c2-7e89cb140cdf,0696163a-30f3-4786-8334-3bb4f470aecd,Real,USD,5546.89,5739.17,25
7f42fad1-444a-4fc2-93c3-1c7b83f2f7df,0696163a-30f3-4786-8334-3bb4f470aecd,Real,AUD,7974.79,8814.15,50
9420df3e-183f-45d5-97e4-5d2245060580,4e685394-ad41-416a-8abe-6e7339011ed2,Real,USD,47294.51,50591.73,25
98684db6-4581-40fa-9aaf-a231a42bfb2b,4e685394-ad41-416a-8abe-6e7339011ed2,Real,EUR,86923.83,73920.38,50
0819b9ac-1324-454a-9f5a-7f946f387d91,4e685394-ad41-416a-8abe-6e7339011ed2,Real,GBP,5132.07,4608.58,25
89cf5e80-b13f-45f7-bcfc-038b13cfda58,0bc829b5-88fe-4714-9183-775ba6e94822,Real,EUR,19429.13,15913.74,200
15bda991-a8fe-4057-ae09-1f765f834fcb,0bc829b5-88fe-4714-9183-775ba6e94822,Real,GBP,3451.29,3864.88,50
7aa76c31-51b7-4f5a-9982-66b347c7fe48,4ee5d67b-2f5a-4c4d-9ebb-55309cbfcf5d,Real,AUD,9765.37,9922.28,100
437ba777-a1b2-4565-88a7-f6caeb82e5ee,4ee5d67b-2f5a-4c4d-9ebb-55309cbfcf5d,Real,EUR,9422.09,10952.82,200
50fcaaf7-21f0-4c9e-82fc-a4684163ec53,4ee5d67b-2f5a-4c4d-9ebb-55309cbfcf5d,Real,JPY,1297.06,1264.97,50
fe01694d-e848-4bb0-8952-b71b3565177b,2f5d72c0-f6c3-43a0-b250-389f62dca226,Real,USD,17842.53,20012.92,25
7f11044b-5719-4c71-a44e-41a3bb70104b,3ca549da-a775-4195-9678-e1fa7adb1552,Real,GBP,6040.52,5186.33,50
3e35416a-0975-4f9d-822c-8b570d333fdb,3ca549da-a775-4195-9678-e1fa7adb1552,Real,AUD,1564.46,1869.47,200
1fc0206d-6b50-4236-bd44-63b4a906c263,3ca549da-a775-4195-9678-e1fa7adb1552,Real,USD,29059.22,28911.03,25
1c457f68-a0a6-4455-8126-26a5ff391189,70e501ad-5e8b-4861-860d-f390967f5213,Real,EUR,8745.21,7311.75,50
e005f732-96e3-4c0c-82c0-6ad905e343e9,70e501ad-5e8b-4861-860d-f390967f5213,Real,JPY,1640.76,1870.72,100
ee67a192-97ef-4714-8f7e-b73038d1fcce,70e501ad-5e8b-4861-860d-f390967f5213,Real,USD,33545.0,27339.75,10
c06caec4-d68b-4c6e-8200-eff06c27efd9,98e925af-68c6-4d68-93f1-50a6af687402,Real,USD,2304.33,2555.22,10
f1ab8d09-1fab-4cb1-bf60-ef379d1fe82e,7a17775f-70d5-48e9-a1d3-0f8a060b0fa6,Demo,GBP,4371.16,4267.28,100
8b094bbe-4ef4-4717-bd54-b824bdc7977e,7a17775f-70d5-48e9-a1d3-0f8a060b0fa6,Real,JPY,1840.24,1874.89,200
cb5f2c32-20a3-4f30-ad11-2ca71ff2edd3,7a17775f-70d5-48e9-a1d3-0f8a060b0fa6,Real,AUD,5142.07,5266.87,10
4c611949-82c2-49c6-83af-4a496c32debe,bf0f6208-ae0d-49e5-a5cb-5a33b4530364,Real,JPY,48214.61,43531.73,100
4b73fd31-6823-4544-9a3e-d2386ef53482,71e1e3f5-9c45-4f6d-9420-4e9eb4ec7d6e,Demo,GBP,6900.46,5888.8,100
fdbbc8c0-f576-4321-8842-1584265ed37f,11c3d271-c1cd-4dfd-9b07-1b9571af7edb,Real,USD,90554.91,86774.85,100
0fbea95b-1f93-41c9-9acb-1736a8f44edb,11c3d271-c1cd-4dfd-9b07-1b9571af7edb,Real,USD,23738.71,20443.46,25
b4d33e9f-ff7c-44ba-860a-d041609a4138,4ba585e4-1c40-4109-8877-9043da995a0e,Real,USD,49896.67,59159.47,100
82b6abb8-bec4-4022-82af-2be7606ec4e5,4ba585e4-1c40-4109-8877-9043da995a0e,Real,USD,32238.79,38599.16,50
7bb90b12-13b8-4b66-b2f6-bc5c52bd94bc,994ca7c9-1691-4597-a6fd-e78c99b06250,Real,USD,6689.71,7086.89,25
bf3054b2-4e8d-4758-9538-875aa6764b37,994ca7c9-1691-4597-a6fd-e78c99b06250,Real,USD,3889.52,3640.47,50
1132f162-c6c9-44ed-b676-423c7417add6,994ca7c9-1691-4597-a6fd-e78c99b06250,Real,AUD,7359.34,7626.17,100
2a1b3214-b9bb-4ce2-98c6-877d3a0833a5,523df31f-b28f-4516-bf4e-14b2f8a1c5be,Real,EUR,2127.19,1825.04,50
ded2c45d-cdf1-4251-9501-be52791e4951,523df31f-b28f-4516-bf4e-14b2f8a1c5be,Demo,USD,94318.72,76344.52,200
2154bbc4-3deb-4527-983b-2305072a2561,523df31f-b28f-4516-bf4e-14b2f8a1c5be,Real,USD,22790.13,18285.52,10
1e096d9d-2725-4122-a17e-7e622523484c,15adc118-bacb-403d-b529-04e62ca390dc,Real,EUR,7807.62,8404.37,10
27922968-7983-4fa5-8801-4c520594a922,15adc118-bacb-403d-b529-04e62ca390dc,Real,USD,1210.3,1244.59,25
55be7ce7-7452-4985-933c-c04d140e653e,15adc118-bacb-403d-b529-04e62ca390dc,Real,AUD,2567.12,2814.11,1
68c61156-7ecb-47b8-8fe5-a31dfe6cfe24,1a6c7c9b-f24f-45f0-9e21-f7f458be1a4d,Real,USD,42768.66,40277.03,50
b96b5282-b5bb-4fa4-9167-9d7affc30e08,1a6c7c9b-f24f-45f0-9e21-f7f458be1a4d,Real,USD,1037.42,1046.75,50
664395a4-beab-40ba-8083-0a3ab7a51171,c3785bba-36ee-47a2-a7cf-8588a2588322,Real,EUR,2055.64,2116.73,10
3bf82c44-6967-4659-9d20-f00c63bfbd43,c3785bba-36ee-47a2-a7cf-8588a2588322,Real,USD,1518.01,1503.52,50
3633ee6f-ba51-4cc0-95a5-18e7205a6c49,c3785bba-36ee-47a2-a7cf-8588a2588322,Real,JPY,22012.35,18448.52,50
e69a1deb-d5bb-4354-a0db-b0542051e15a,22536358-2950-4dbe-b158-67bcd156e1f0,Real,GBP,7991.34,6713.61,25
66a3b9b1-a0e7-4929-891d-0639c2230efc,dda86759-b67d-42a4-9435-979a987fe83a,Real,GBP,1212.03,1356.13,50
8346ec24-db52-4810-afa6-f77c6993d34b,dda86759-b67d-42a4-9435-979a987fe83a,Demo,EUR,2035.48,2112.79,1
29665a3a-c9e9-4461-a2b5-726481e12de2,5778b616-4d28-4377-af4d-264fd82d96e5,Demo,USD,73301.15,85595.34,50
699cc67b-80bc-4a3b-8dde-8f7a3a616528,f359d410-1951-4b52-95df-4dcfb5167c8b,Real,JPY,97872.86,116096.0,100
4446aaec-ec56-4221-a3b9-e495094eb3e5,f359d410-1951-4b52-95df-4dcfb5167c8b,Real,USD,1128.47,1101.68,50
b6df498c-89da-486d-a053-d3e468488fbc,b6ea928c-25f9-4037-9e6f-8b136aeb4cbb,Real,USD,9655.52,10859.56,200
ac40632c-150e-4935-a68b-0f18a9317aa3,b6ea928c-25f9-4037-9e6f-8b136aeb4cbb,Demo,USD,5035.97,4286.27,100
747d40b7-3f04-4d52-be97-d105c1b46596,55cb6617-00d8-4559-a51e-8e0582452d92,Real,GBP,3174.24,3680.12,50
74912be2-758e-4a0a-b1a8-411759ce0ed6,55cb6617-00d8-4559-a51e-8e0582452d92,Real,EUR,55487.28,49861.86,25
a40eeed7-655c-47ef-b416-2cdac1bff1bb,6aa387b4-142c-4fbb-8f41-e767f7679d6a,Real,USD,24882.72,23949.33,50
9d3f3a0d-39dc-47fc-8f95-9e39b96bf7c3,6aa387b4-142c-4fbb-8f41-e767f7679d6a,Real,JPY,15056.47,12333.52,100
afd568e7-6924-46d6-bbd2-120db4f34af1,cb2183d7-3bb7-405e-bdb6-55f8048818e4,Real,EUR,26105.15,26616.06,50
01794d8c-0243-40b6-834c-ede46f29bd8a,cb2183d7-3bb7-405e-bdb6-55f8048818e4,Real,USD,22146.91,21568.74,200
7cd89727-6a70-439c-b4ba-bc6fe72ee5d4,cb2183d7-3bb7-405e-bdb6-55f8048818e4,Real,EUR,5931.39,6808.64,50
094df4dd-04fc-4e23-b353-8859cf2127aa,fb776a72-2b6a-47d6-bed7-c04d9ecf7013,Real,USD,2625.26,2749.65,25
51a4cd25-5849-4521-bf80-c80392f80f88,fb776a72-2b6a-47d6-bed7-c04d9ecf7013,Real,EUR,35145.64,29687.69,25
5bdea6e0-eba2-47f8-94e5-a368bf88d6ec,fb776a72-2b6a-47d6-bed7-c04d9ecf7013,Real,USD,5892.79,6553.02,200
9373d7ce-74a1-423f-b11c-068b77ae26ed,5f824cd8-1f61-4aa3-8f63-3332135fb065,Real,JPY,31004.78,32091.32,100
a8f0e278-37f5-4f33-84dc-b20936dd7ce6,5f824cd8-1f61-4aa3-8f63-3332135fb065,Real,EUR,9107.95,10240.83,50
bf91b25d-ae75-4f91-ba44-c8c5747d662e,5f824cd8-1f61-4aa3-8f63-3332135fb065,Real,USD,28353.28,28662.75,200
d8e767f2-7044-4de6-9d90-d48426fea133,275438e7-aad7-493e-ae46-8d689f77a179,Real,USD,37592.22,37379.96,100
96f41d62-2f27-4d96-ac48-b605b5658836,275438e7-aad7-493e-ae46-8d689f77a179,Demo,AUD,2873.79,3122.73,200
c09318c7-960c-4510-a049-f4a82b5b0263,275438e7-aad7-493e-ae46-8d689f77a179,Real,EUR,1102.53,1300.29,25
dc2733fd-6164-4ec8-a1da-500b5a148c5e,8340efdd-04ee-467b-a1c3-e6151bf9b9b8,Real,EUR,1138.45,1068.67,100
df2f7453-40e7-4e93-ab12-ca8bfdcdaf52,8340efdd-04ee-467b-a1c3-e6151bf9b9b8,Demo,EUR,5017.73,4668.61,10
2560f9cc-0bb0-4b11-b32c-25dd91dc30a7,a6c13d4a-60f3-4ca0-87b6-88468ab4d28d,Real,USD,6159.77,6874.33,50
248203e0-dcde-4d90-9992-c7537aeafbc7,a6c13d4a-60f3-4ca0-87b6-88468ab4d28d,Real,USD,8356.7,8573.07,25
34099a03-d1b7-4e25-9144-ac1798ebbba0,fea73621-ea82-4810-a6af-23f02a917ca9,Real,USD,62123.84,64218.77,200
a2b12f69-2a48-4b8a-b47b-98f558bfd7c7,fea73621-ea82-4810-a6af-23f02a917ca9,Real,GBP,74171.62,67580.32,50
d98490f4-3ef3-4a56-8ebb-88c7cc095162,fea73621-ea82-4810-a6af-23f02a917ca9,Real,USD,8317.91,8397.22,25
acfa27d7-0ed3-4a07-b09f-1e3e7d589e75,cc3fbc6f-d256-4451-8452-b43ba18f191d,Real,USD,3218.08,3356.84,100
8bf786ed-69e3-460b-ac08-9f2adaa01766,cc3fbc6f-d256-4451-8452-b43ba18f191d,Real,USD,33570.33,32792.37,10
1cb574c8-2f76-4fe0-a4a1-a3b2bea0281e,b67b3001-dbab-400c-827b-77be6fd34a67,Real,USD,3863.75,3645.85,200
be2cf8dd-875c-4453-ab44-2f2004ff8eba,f3bc1a31-2d21-4b62-bc4c-871eacfd1e9e,Real,AUD,1660.84,1939.34,100
35867934-c540-40a9-81ad-35d91cdd45af,f3bc1a31-2d21-4b62-bc4c-871eacfd1e9e,Real,USD,8787.05,10512.36,25
b67348b0-6762-456e-8145-6309d7e5ed76,f3bc1a31-2d21-4b62-bc4c-871eacfd1e9e,Real,AUD,7022.46,5835.44,200
2adde10b-306b-446a-a1bb-8fe51ab2f9c7,26ac9eaf-feec-437d-94b4-acb333122858,Real,EUR,6420.56,6502.54,100
9145390d-94a6-414f-876c-74f5789ad9a0,ae8085aa-41bd-44fb-9be3-66d52329e02c,Real,AUD,6459.98,5966.02,100
d4820951-6c87-4f6e-882b-c45eb1647d80,150755c5-9170-4a90-a230-d505435e50ed,Real,USD,76340.85,73614.08,50
39e41c2b-74df-44ea-acca-db41635ef326,150755c5-9170-4a90-a230-d505435e50ed,Real,GBP,5141.02,5448.39,25
6e0b8637-dedf-4f1e-8406-49152ff1909a,150755c5-9170-4a90-a230-d505435e50ed,Real,USD,4342.25,4166.97,25
7a9c8025-4151-43b9-806d-3216a01ba094,04dfdf5f-6f77-470c-8ecf-a2dd7d5ce99a,Real,USD,24222.9,21283.54,200
20c92c0e-1eb3-49f7-9f39-19385d6593ba,04dfdf5f-6f77-470c-8ecf-a2dd7d5ce99a,Real,USD,7029.86,5980.07,25
0609f882-0a96-4662-be67-9dd70552cabf,c6e461c5-cedc-4ea1-9dc6-101e601e03f2,Real,GBP,8652.49,9341.27,50
78c96a76-f085-47e3-b447-7fb5e0bf8077,65b44930-e289-45d4-9ba7-e8ef97a63cbb,Real,USD,2126.59,1737.1,25
340e2ac1-1c6e-4842-80ce-e706b52f8ffe,65b44930-e289-45d4-9ba7-e8ef97a63cbb,Real,USD,28934.44,31699.0,25
1642f581-7bfe-4fa1-af96-848360255836,447c8d7e-c300-47d9-b19e-cc12b394f166,Real,USD,8543.1,9382.53,200
c7535c44-d097-4a81-8d04-061d6022d60a,453cfdd5-ad98-4a6c-89bc-00aa419a9b14,Real,USD,5997.34,5841.5,1
24fbd47b-6b71-4569-8532-05018370c15b,d976c485-af22-4839-be27-b8927857fe95,Real,USD,25523.01,29800.2,1
619ec409-d2c0-4159-b681-759adcec348d,d976c485-af22-4839-be27-b8927857fe95,Real,USD,1087.72,1246.06,100
3a8bcb1a-32da-436b-877c-55abcd7b0f4f,89b0b0bf-9a2a-4319-ad56-f1df2272fc55,Demo,EUR,7791.43,6719.62,25
d58dffd9-3e70-40c4-bfe1-8666de3eb87c,133b97e4-6cd9-4ba2-acd6-b204dc07e5d8,Demo,EUR,6501.56,5915.26,10
a7624362-f7f3-45d5-b88f-959667a6a938,6be7ceb1-83b2-43f8-b78f-2f16c03684db,Demo,USD,4461.86,5195.89,200
e93367fa-8a2e-44bd-b46c-ef71a4ad64bd,6be7ceb1-83b2-43f8-b78f-2f16c03684db,Real,EUR,11736.57,9568.46,100
a7c468d3-4eeb-4192-bf78-b5c44a44bca3,6be7ceb1-83b2-43f8-b78f-2f16c03684db,Real,USD,62610.99,52067.8,25
3793c942-836f-4ea0-842b-b2ba2d757663,13a5aec6-0a85-4561-9692-93ca39a7cf47,Demo,JPY,8480.17,7535.81,50
2498c359-8138-4df9-92ba-b9db7a764257,13a5aec6-0a85-4561-9692-93ca39a7cf47,Real,EUR,1172.89,1378.93,25
3e6784f5-1ef8-4c4c-93c5-5ca491d2d11f,e6ac6e7e-2650-401a-81f0-03d32fa0e6db,Real,USD,9214.72,8801.87,25
c54bcfec-c7da-4b65-b8dc-947fca77d72d,d6bea014-03b7-4812-b028-47395d84873d,Demo,AUD,1129.7,1032.07,25
94d246a7-5f25-4296-bfb4-ab347524d9d3,879f47af-458e-43da-89e6-9b59d9797622,Real,JPY,8262.32,9453.58,25
3bd86e80-7973-4366-8f5a-f407832742a5,bec55a65-d4d2-4979-a399-59f63f377173,Real,GBP,2304.43,2031.39,50
01cc1b2a-5272-422a-8c70-8377eebb7337,bec55a65-d4d2-4979-a399-59f63f377173,Real,USD,1762.96,1676.09,50
3fbfe5a5-1b6a-4391-9e2b-15afc4d73db3,734970cf-64d3-4f81-b714-332cfc5d19c7,Real,AUD,8273.08,7011.96,50
5ce66762-dfd8-4635-bd11-b6ae9266694d,734970cf-64d3-4f81-b714-332cfc5d19c7,Real,EUR,1876.11,1928.45,25
390af808-fce8-4894-82d2-7caa72cd7576,834fb7a7-d7c2-4c74-93d7-8445d175dc1b,Real,USD,34056.58,33941.82,100
5d538007-4231-4cdb-9e9d-68fa2f8224f4,834fb7a7-d7c2-4c74-93d7-8445d175dc1b,Real,EUR,35752.07,33219.37,10
a7d201c5-3e23-4ad0-9721-b776e0420ec2,d58db51a-dee1-4b43-beef-1b7d07d05734,Real,AUD,1645.27,1942.99,50
feec2bc5-f901-4b7f-ac37-702076439449,cf87fb77-e34d-49d7-bf42-c392534568ad,Real,JPY,47241.79,45721.53,50
766abb88-6528-45f9-acf3-39e9e09a5f2f,fed4fd0d-c75a-4966-98d5-80891ab734c3,Real,USD,1677.53,1520.8,200
c2ed5788-3de5-4083-aa2b-8fd53330523d,fed4fd0d-c75a-4966-98d5-80891ab734c3,Real,USD,9705.42,9353.01,50
623bef98-d37a-4682-92b0-ad41a6356272,1a929403-fe05-423f-aaff-f87d3bf20a29,Demo,USD,7817.27,7955.14,10
20557050-d0d0-4e35-b573-5abcbb248a99,f0441950-5440-482b-b1da-a4485ed2e529,Real,USD,28001.12,24645.08,100
9659ea7e-0427-4bc4-9935-25551abff5e5,3f062413-1da9-415f-a61f-46c9ac25ba4d,Real,USD,81326.02,75230.12,50
e51da0f5-bd2c-4c22-95f6-560c182530e4,3f062413-1da9-415f-a61f-46c9ac25ba4d,Real,USD,3074.34,3420.48,50
613ef1d7-f40e-4b33-b498-c0fecd191f47,3f062413-1da9-415f-a61f-46c9ac25ba4d,Real,USD,49699.73,55789.25,50
3c914cfd-6852-4902-82ef-236418652b14,afc64730-df13-4a53-8649-30c27a2e92ae,Real,USD,28782.02,24231.01,50
d1f5885c-826d-4ac3-8f84-2c8ec00ececa,afc64730-df13-4a53-8649-30c27a2e92ae,Real,USD,4247.8,3913.77,10
fec3bf6b-1287-4bae-b022-4771df271a4b,03203401-3e3d-4c81-b5f9-0d6bd014ccdd,Real,USD,3221.86,3088.07,10
3752e5e3-0269-4e9f-a001-898a16ffcfb7,03203401-3e3d-4c81-b5f9-0d6bd014ccdd,Real,JPY,6228.01,5371.93,50
26538910-06e3-4d13-b455-5b818a6033b8,03203401-3e3d-4c81-b5f9-0d6bd014ccdd,Real,USD,1833.17,1582.18,50
2d190617-b7ae-428a-9e5a-9176e75c55d9,10c47f32-8bdb-4815-973f-c0ad6e101c85,Demo,JPY,7530.39,7476.01,100
44640528-5377-40e7-9b6a-a90fa4df65ba,6207db28-1621-481a-9815-64900d7cc3da,Real,EUR,19920.23,19724.46,1
98f869bd-609a-4e7d-9892-8531adb796a8,6207db28-1621-481a-9815-64900d7cc3da,Real,JPY,48864.0,41018.41,50
e40b0ef8-0b41-4dd7-8937-f7cb6153a494,6207db28-1621-481a-9815-64900d7cc3da,Real,USD,7435.81,6766.0,200
2d460366-2b99-4d81-8f38-dd53998410f9,a3abe39b-4669-461e-963f-5893a783102b,Real,USD,9065.87,10741.18,200
92547f23-51b5-4b2f-bcba-930587b08c4f,1192b3d3-17f2-4473-b06e-eac474af9432,Real,USD,25814.6,22227.49,25
62f1b472-d121-44f2-8d75-2c28d5709650,1192b3d3-17f2-4473-b06e-eac474af9432,Real,EUR,95991.28,80686.21,100
b45c0ed0-9de1-4b65-9f7e-387a735fcefb,1c9dceda-fad3-4647-be34-9381a4042021,Demo,USD,47259.41,54570.82,50
2e6fa489-279c-4962-b8e5-2d92d738f042,1c9dceda-fad3-4647-be34-9381a4042021,Real,EUR,6439.41,5827.15,100
da8d6691-2b01-406f-9b56-4dd6329af136,1c9dceda-fad3-4647-be34-9381a4042021,Real,USD,3367.58,2897.29,10
daaa0ced-9181-44b5-98c0-f1d34e333696,45c7ca50-55dc-44fa-b38e-c9ba253f8917,Real,USD,3857.88,3763.01,50
6702ce82-e3d4-4190-abc7-b6ad7fa58f77,45c7ca50-55dc-44fa-b38e-c9ba253f8917,Real,USD,39134.7,31329.26,10
4eda3999-8574-46ca-9d4d-19eb0155cc01,372cbcde-d791-4a1a-b5af-3c99bb647597,Real,AUD,1431.42,1299.38,50
d1203838-2405-4474-ac82-9e3566a2f60b,372cbcde-d791-4a1a-b5af-3c99bb647597,Demo,EUR,3520.5,3747.02,25
962f08d6-e49a-45ad-ba88-ea84f017c647,372cbcde-d791-4a1a-b5af-3c99bb647597,Real,EUR,20919.78,17278.55,50
b644071c-13de-40ae-a853-fa9d0494bb41,00810f40-c2cb-482d-b732-d0af4d16cc83,Demo,USD,6243.05,5157.75,25
d7474d71-245d-42e0-bdc2-03a1bfff40f6,00810f40-c2cb-482d-b732-d0af4d16cc83,Real,USD,2447.45,2479.96,1
a8fabd2c-3101-4df6-84f9-f35045e17011,338e9ed2-6106-48ca-bc3e-015c293241d2,Real,USD,44516.56,51172.25,10
1fb91a4a-8a8b-4274-b43f-ac8982f064b2,338e9ed2-6106-48ca-bc3e-015c293241d2,Demo,USD,8466.29,7571.32,50
5676a3f5-fea5-4306-a977-010d6eb20345,f2553087-189d-407f-a02d-bfd4c5008148,Real,USD,9818.36,9876.79,50
1174d115-05b5-451f-8248-00abc92afd0d,f2553087-189d-407f-a02d-bfd4c5008148,Real,USD,5690.31,5851.36,10
5f5a589c-bdb7-4697-b8ea-ca566ea2444c,7bc396cc-cfb4-45ee-b1da-6a6ec432a86c,Real,USD,6244.24,5574.02,100
bb6a563c-48cd-454e-baee-db9d15b69895,7bc396cc-cfb4-45ee-b1da-6a6ec432a86c,Real,JPY,4869.75,5793.58,100
119c0862-8079-4426-8643-e109b109cefd,7bc396cc-cfb4-45ee-b1da-6a6ec432a86c,Real,USD,3517.81,3033.45,50
3e13f383-b691-479f-ad2f-92ac34026412,ba1e9b77-10a4-43c7-90e9-f2bd86775cde,Real,USD,3424.32,3044.72,100
fddb5b4f-437c-4fab-8f54-72dd62293508,8c28c964-4d2f-4a77-9396-01284d3ae70a,Real,USD,13930.33,12575.91,25
e1727f11-06a6-4e43-af40-7401f1e0f42f,8c28c964-4d2f-4a77-9396-01284d3ae70a,Real,USD,9719.07,10031.74,25
01e2f108-87b0-4384-be33-57dc52d73a63,8c28c964-4d2f-4a77-9396-01284d3ae70a,Demo,USD,17996.59,19151.78,25
ac70d518-54bc-4354-ab05-8b7830bbbfd3,b0384a9f-3585-4ad9-9448-f1f9953220d3,Real,USD,7073.59,7033.35,50
d43cac2d-8a92-4a0a-aa9e-17c5da581885,b0384a9f-3585-4ad9-9448-f1f9953220d3,Real,JPY,2782.22,2911.74,1
0abd52d6-416f-4bb1-a4a9-61fd6439ec95,7d2db09b-2af0-4719-b0a0-13dca4ba9e81,Real,USD,7185.67,7022.27,50
0d557d28-4fc1-4ac6-b9c6-5946327b938f,7d2db09b-2af0-4719-b0a0-13dca4ba9e81,Real,AUD,54043.29,45946.14,200
78c71c75-ae37-4c65-af4a-1fb7a8bb7912,5d957d3c-2490-4b37-a558-234624842cce,Real,USD,6057.0,6182.89,25
